# 186Hg 185.969362061 u
# x(m)            px(rad)         y(m)            py(rad)         t(s)            p(MeV/c)        E(MeV)         
-2.94000000e-04	3.99900000e-04 	3.51700000e-04 	8.50300000e-04 	1.80058261e-10 	2.52315344e+04 	1.82789200e+03 
3.13300000e-04 	1.80760000e-03 	-8.97400000e-04	-1.64880000e-03	-3.42267641e-10	2.51343992e+04 	1.81391800e+03 
8.03200000e-04 	7.57420000e-03 	-1.31800000e-04	-2.96120000e-03	-8.31447464e-10	2.51631108e+04 	1.81804300e+03 
5.00000000e-04 	-3.13650000e-03	-5.34100000e-04	7.10410000e-03 	4.02891088e-10 	2.52509674e+04 	1.83069400e+03 
-1.20500000e-03	1.09730000e-03 	-7.51200000e-04	8.38600000e-03 	-3.03640695e-10	2.50504606e+04 	1.80188500e+03 
5.43600000e-05 	9.53470000e-03 	-1.00700000e-04	-7.13400000e-04	2.52292842e-10 	2.52699217e+04 	1.83342900e+03 
-2.03800000e-04	8.32160000e-03 	9.36900000e-04 	-3.84800000e-04	-3.56941242e-10	2.49928075e+04 	1.79364300e+03 
3.39000000e-04 	1.86860000e-03 	-2.06200000e-04	7.00580000e-03 	-1.83362575e-10	2.52235405e+04 	1.82674000e+03 
1.18000000e-03 	-7.72560000e-03	1.62700000e-04 	-4.18560000e-03	6.71631149e-11 	2.50998191e+04 	1.80895600e+03 
2.19000000e-04 	-8.84730000e-03	-7.38300000e-04	1.91830000e-03 	6.51883736e-10 	2.51513586e+04 	1.81635400e+03 
-1.36900000e-03	-8.12400000e-04	-1.40400000e-03	-5.75110000e-03	2.01643299e-10 	2.50673150e+04 	1.80429800e+03 
-9.76800000e-04	4.64020000e-03 	-1.09800000e-03	-6.72990000e-03	9.17655195e-11 	2.52339972e+04 	1.82824700e+03 
-3.42500000e-04	-3.79850000e-03	1.77400000e-03 	1.12980000e-03 	1.17196331e-10 	2.53087085e+04 	1.83903200e+03 
-2.16700000e-03	7.85940000e-03 	-1.47000000e-03	2.40260000e-03 	-2.47326526e-10	2.50924468e+04 	1.80789900e+03 
-1.58000000e-03	9.00000000e-05 	-1.01000000e-03	3.71940000e-03 	-2.91224632e-10	2.49353818e+04 	1.78545200e+03 
1.53100000e-03 	-8.84400000e-04	1.28400000e-04 	1.45640000e-03 	3.30545890e-10 	2.54324468e+04 	1.85696300e+03 
1.45000000e-03 	-1.04000000e-05	-2.12000000e-04	6.07600000e-04 	-5.31016542e-12	2.46006252e+04 	1.73807100e+03 
-5.33000000e-04	2.18050000e-03 	-5.46500000e-05	2.81010000e-03 	3.23577912e-10 	2.51195679e+04 	1.81178900e+03 
-1.12500000e-03	-1.23800000e-04	-6.08900000e-04	-8.79160000e-03	8.09680755e-10 	2.52166896e+04 	1.82575300e+03 
-4.09800000e-04	5.54400000e-04 	-4.54300000e-04	-2.98930000e-03	5.81745048e-10 	2.52090800e+04 	1.82465700e+03 
-1.68000000e-03	-4.61780000e-03	1.06500000e-03 	8.03440000e-03 	5.43728956e-10 	2.47472865e+04 	1.75875200e+03 
-4.44500000e-04	-1.30690000e-03	-1.00300000e-04	5.19890000e-03 	4.10019486e-10 	2.49747335e+04 	1.79106300e+03 
1.45100000e-03 	-5.56320000e-03	-1.86300000e-03	-2.23100000e-03	4.54633081e-11 	2.53445500e+04 	1.84421700e+03 
-5.59500000e-04	4.13310000e-03 	6.20900000e-04 	3.33430000e-03 	1.71776296e-10 	2.51423163e+04 	1.81505500e+03 
1.31400000e-03 	-6.27080000e-03	-1.59000000e-03	-4.20650000e-03	-6.71222905e-10	2.50186003e+04 	1.79732800e+03 
