# 186Hg 185.92605 u
# x(m)            px(rad)         y(m)            py(rad)         t(s)            p(MeV/c)        E(MeV)         
4.53600000e-04 	-7.57510000e-03	-3.48900000e-04	1.71773000e-02 	-2.36565759e-10	2.48798320e+04 	1.77795600e+03 
5.53200000e-04 	2.05370000e-03 	1.85300000e-04 	3.31660000e-03 	-1.22192347e-10	2.52280911e+04 	1.82781700e+03 
-6.25100000e-05	-2.00430000e-03	7.04800000e-05 	-4.76250000e-03	-5.22920950e-10	2.48056152e+04 	1.76741800e+03 
3.70300000e-04 	-7.39810000e-03	1.82200000e-04 	1.18372000e-02 	-1.66300589e-10	2.51440743e+04 	1.81572600e+03 
3.07000000e-05 	5.79540000e-03 	-2.49000000e-04	-2.60330000e-03	-2.20969162e-10	2.49223429e+04 	1.78400600e+03 
2.47900000e-04 	-2.67820000e-03	5.89600000e-05 	-5.89440000e-03	-2.38739494e-10	2.49182846e+04 	1.78342800e+03 
7.72300000e-05 	-3.81180000e-03	-5.32800000e-04	9.83600000e-04 	-3.75652542e-11	2.51720246e+04 	1.81974400e+03 
-3.88300000e-05	2.39500000e-04 	9.33700000e-05 	4.51980000e-03 	-3.51202437e-10	2.48964583e+04 	1.78032100e+03 
-1.05100000e-04	4.12010000e-03 	-6.92200000e-04	-1.17004000e-02	-1.78843014e-11	2.50377616e+04 	1.80048300e+03 
-4.35200000e-04	5.42020000e-03 	-2.99700000e-04	-2.23630000e-03	-5.05384730e-11	2.51128602e+04 	1.81124400e+03 
-7.34000000e-05	-4.91400000e-03	-8.43700000e-05	-1.64260000e-03	9.75961367e-11 	2.52962440e+04 	1.83765400e+03 
-4.08400000e-04	-4.07660000e-03	-6.58400000e-05	-5.90890000e-03	-2.85757520e-10	2.49113812e+04 	1.78244500e+03 
-3.02700000e-04	7.07760000e-03 	-1.95100000e-04	6.04300000e-03 	-1.03825276e-10	2.49095690e+04 	1.78218700e+03 
-8.33800000e-04	3.78540000e-03 	-8.92900000e-04	2.27020000e-03 	-8.52095517e-10	2.48475605e+04 	1.77337000e+03 
3.03200000e-04 	6.47120000e-03 	-4.03100000e-04	-6.55290000e-03	-9.49033290e-10	2.50784752e+04 	1.80631300e+03 
-1.57400000e-04	-1.52540000e-03	4.14700000e-04 	-3.37670000e-03	6.25252050e-10 	2.48719895e+04 	1.77684100e+03 
-8.77400000e-05	8.77730000e-03 	-1.30400000e-04	4.85140000e-03 	3.49345945e-11 	2.50375031e+04 	1.80044600e+03 
-4.24100000e-04	-8.80800000e-03	7.51400000e-04 	1.14780000e-03 	-8.29345214e-11	2.52164545e+04 	1.82614000e+03 
3.10000000e-04 	4.26590000e-03 	-2.08200000e-04	4.23700000e-04 	4.13718250e-10 	2.49693314e+04 	1.79070500e+03 
-1.23100000e-04	-1.14850000e-03	-1.28900000e-05	8.90160000e-03 	2.02721098e-10 	2.51763209e+04 	1.82036200e+03 
2.31900000e-04 	-4.57070000e-03	-2.67400000e-04	-2.73700000e-03	5.51688234e-10 	2.52884450e+04 	1.83652700e+03 
6.56200000e-04 	8.64930000e-03 	5.95300000e-05 	1.03367000e-02 	-3.50082800e-10	2.51237637e+04 	1.81280900e+03 
8.85100000e-04 	-4.74940000e-03	-1.79100000e-04	-2.64620000e-03	-5.58198452e-10	2.49570227e+04 	1.78894900e+03 
3.49900000e-04 	8.13600000e-03 	-1.59200000e-04	-1.35602000e-02	1.36483828e-11 	2.51132017e+04 	1.81129300e+03 
-6.16500000e-04	5.03500000e-04 	-6.75900000e-04	-9.91770000e-03	-5.76141465e-10	2.49722464e+04 	1.79112100e+03 
-7.66200000e-04	-2.25380000e-03	5.16000000e-04 	-3.05190000e-03	-6.96360173e-10	2.51593401e+04 	1.81792000e+03 
7.11200000e-04 	8.70850000e-03 	8.93300000e-05 	-8.70980000e-03	-2.26681597e-10	2.48860760e+04 	1.77884400e+03 
6.13200000e-04 	-5.13620000e-03	7.64900000e-04 	-7.52340000e-03	5.86205083e-10 	2.51554376e+04 	1.81735900e+03 
-5.13600000e-04	-2.88250000e-03	-8.27200000e-04	-5.37840000e-03	-4.15933566e-10	2.52426000e+04 	1.82990900e+03 
-2.96000000e-04	-5.41260000e-03	4.62000000e-04 	4.45190000e-03 	8.27104605e-11 	2.49140641e+04 	1.78282700e+03 
-5.09500000e-04	4.69700000e-04 	8.60900000e-04 	1.31595000e-02 	-2.01413189e-10	2.48341994e+04 	1.77147300e+03 
6.88300000e-04 	-1.54140000e-03	1.00400000e-03 	-1.63700000e-03	8.76404950e-10 	2.51656414e+04 	1.81882600e+03 
-4.68600000e-04	4.13630000e-03 	6.49300000e-04 	-3.76030000e-03	-4.27719448e-10	2.49190500e+04 	1.78353700e+03 
4.53500000e-05 	2.23990000e-03 	-1.13500000e-03	5.47390000e-03 	-4.31146467e-10	2.51786148e+04 	1.82069200e+03 
-2.88500000e-04	-1.19796000e-02	-2.49400000e-04	-8.04540000e-03	-1.69219240e-11	2.52409082e+04 	1.82966500e+03 
9.39200000e-05 	-1.22548000e-02	1.60800000e-04 	1.59280000e-03 	-9.11275095e-11	2.49347525e+04 	1.78577400e+03 
-3.82000000e-04	-6.76400000e-04	2.69400000e-04 	-4.22570000e-03	-6.38464372e-10	2.49075529e+04 	1.78190000e+03 
2.76300000e-04 	1.45803000e-02 	2.29000000e-04 	-2.16930000e-03	2.75385401e-10 	2.49810037e+04 	1.79237100e+03 
-2.14500000e-04	3.17990000e-03 	-3.57800000e-04	8.49160000e-03 	-3.42844857e-11	2.49900800e+04 	1.79366700e+03 
4.95200000e-04 	1.89770000e-03 	-3.36500000e-04	5.30680000e-03 	4.12111058e-10 	2.48029490e+04 	1.76704000e+03 
2.60600000e-04 	-3.31070000e-03	-4.74900000e-04	-8.30440000e-03	-8.06501969e-10	2.51155917e+04 	1.81163600e+03 
2.73600000e-04 	-3.19380000e-03	3.44400000e-04 	-7.85670000e-03	-8.77186088e-11	2.50662051e+04 	1.80455500e+03 
1.85600000e-04 	-1.37644000e-02	-3.48100000e-05	7.49740000e-03 	2.71270714e-10 	2.49335525e+04 	1.78560300e+03 
-4.69800000e-05	9.55500000e-04 	3.19800000e-04 	8.88700000e-04 	-2.36904546e-10	2.47817010e+04 	1.76402900e+03 
-3.91300000e-04	7.42810000e-03 	3.34900000e-05 	5.97610000e-03 	-1.00147113e-09	2.47883857e+04 	1.76497600e+03 
-9.73200000e-05	-5.29230000e-03	-3.83600000e-04	-3.24100000e-03	5.44292251e-11 	2.51144699e+04 	1.81147500e+03 
-8.98700000e-05	1.46558000e-02 	2.82200000e-04 	8.03400000e-04 	-5.31687541e-11	2.49187410e+04 	1.78349300e+03 
1.13200000e-04 	-4.29270000e-03	1.36100000e-04 	-1.14862000e-02	1.04129695e-10 	2.50920716e+04 	1.80826200e+03 
1.63400000e-05 	-1.01460000e-03	1.04800000e-03 	7.56570000e-03 	9.71633930e-11 	2.47803525e+04 	1.76383800e+03 
-2.91600000e-04	3.31900000e-04 	-3.75800000e-04	-2.07350000e-03	6.11577566e-11 	2.49910673e+04 	1.79380800e+03 
4.81100000e-05 	-1.22918000e-02	6.90600000e-04 	-2.75570000e-03	-5.39228845e-13	2.51968956e+04 	1.82332300e+03 
-4.93200000e-05	-1.23955000e-02	2.27900000e-04 	-8.07430000e-03	9.44709271e-11 	2.50002100e+04 	1.79511400e+03 
1.43100000e-03 	5.78670000e-03 	2.57500000e-04 	-6.69960000e-03	2.06308556e-10 	2.51886914e+04 	1.82214200e+03 
4.36200000e-04 	6.49630000e-03 	-5.83300000e-05	-7.76940000e-03	3.94398125e-10 	2.51065180e+04 	1.81033400e+03 
7.94700000e-04 	2.77020000e-03 	-3.47400000e-04	5.42500000e-04 	-2.50280308e-10	2.50607592e+04 	1.80377500e+03 
1.13500000e-03 	5.42580000e-03 	3.27700000e-04 	1.80130000e-03 	-1.40667268e-10	2.48247148e+04 	1.77012700e+03 
6.67900000e-04 	2.86150000e-03 	1.27900000e-04 	1.23386000e-02 	-5.59496040e-10	2.49645656e+04 	1.79002500e+03 
4.39000000e-04 	-1.04055000e-02	-1.42900000e-04	6.55000000e-05 	8.32644743e-10 	2.52951646e+04 	1.83749800e+03 
-3.47200000e-05	-3.75450000e-03	1.01400000e-04 	1.20129000e-02 	-2.73546719e-10	2.49783838e+04 	1.79199700e+03 
-2.44500000e-04	-1.02456000e-02	-6.11800000e-04	3.43420000e-03 	-4.28038913e-10	2.50346653e+04 	1.80004000e+03 
2.89800000e-04 	-1.08648000e-02	-9.26000000e-04	5.77370000e-03 	-4.59701922e-10	2.51709539e+04 	1.81959000e+03 
-9.56600000e-05	-3.88740000e-03	3.59400000e-04 	7.54610000e-03 	-2.34591674e-10	2.52188766e+04 	1.82648900e+03 
-1.10500000e-03	-8.84720000e-03	1.95800000e-04 	-5.13660000e-03	2.76104182e-10 	2.52131576e+04 	1.82566500e+03 
3.12500000e-04 	-7.65100000e-03	-1.77400000e-05	-1.20764000e-02	6.84638318e-10 	2.50382509e+04 	1.80055300e+03 
-3.12700000e-04	2.51460000e-03 	-3.31300000e-04	1.61640000e-03 	-1.57331481e-10	2.51480134e+04 	1.81629200e+03 
-1.59200000e-04	5.79950000e-03 	-2.11500000e-04	6.87910000e-03 	1.48662531e-10 	2.48451311e+04 	1.77302500e+03 
-1.22200000e-04	2.33580000e-03 	-1.40000000e-04	-5.37470000e-03	1.03702998e-09 	2.51337504e+04 	1.81424300e+03 
1.51400000e-05 	7.79100000e-03 	2.92000000e-04 	3.79520000e-03 	2.33487857e-10 	2.50472650e+04 	1.80184300e+03 
-5.83700000e-05	2.82400000e-03 	-3.82600000e-04	-6.28120000e-03	3.58584613e-10 	2.51269050e+04 	1.81326000e+03 
-4.44800000e-04	1.22600000e-04 	-3.62100000e-05	5.43700000e-04 	3.83422331e-10 	2.53032659e+04 	1.83866900e+03 
1.07300000e-04 	-1.81530000e-03	-3.62200000e-04	1.65530000e-03 	-4.55527115e-10	2.52055139e+04 	1.82456400e+03 
4.75700000e-04 	2.36410000e-03 	-2.11600000e-05	-8.79040000e-03	5.14609385e-11 	2.51507064e+04 	1.81667900e+03 
1.08600000e-03 	6.51500000e-04 	-1.69000000e-04	-1.14710000e-03	-2.74363695e-10	2.49047218e+04 	1.78149700e+03 
2.52200000e-04 	-5.38810000e-03	-1.23000000e-04	1.84900000e-04 	1.38083806e-10 	2.49617058e+04 	1.78961700e+03 
-3.64300000e-04	-1.27810000e-03	5.21700000e-05 	-9.20600000e-04	-5.93218487e-10	2.53975483e+04 	1.85232400e+03 
-2.86400000e-04	-9.78960000e-03	-2.21300000e-04	-8.60960000e-03	-7.73716562e-11	2.52365811e+04 	1.82904100e+03 
-3.45300000e-04	1.05610000e-03 	-1.32100000e-04	1.94570000e-03 	-8.26618986e-10	2.50600260e+04 	1.80367000e+03 
3.14200000e-04 	-1.27325000e-02	3.27000000e-04 	1.51570000e-03 	-7.95819976e-11	2.50246748e+04 	1.79861100e+03 
-2.89400000e-04	-1.17086000e-02	3.99100000e-04 	-5.63830000e-03	6.61052837e-10 	2.50213322e+04 	1.79813300e+03 
1.98100000e-05 	-8.69400000e-03	-1.48500000e-04	8.56450000e-03 	3.07989117e-12 	2.50687113e+04 	1.80491400e+03 
3.69800000e-04 	7.22600000e-04 	1.16000000e-04 	-9.31700000e-03	2.70159596e-10 	2.51107138e+04 	1.81093600e+03 
-5.09400000e-04	4.16300000e-04 	-3.07100000e-04	1.31880000e-03 	7.74961195e-11 	2.48509331e+04 	1.77384900e+03 
6.04800000e-05 	-4.05980000e-03	3.67200000e-04 	8.31220000e-03 	-3.59563155e-10	2.49279869e+04 	1.78481000e+03 
3.51500000e-04 	-3.54460000e-03	-7.25600000e-04	2.74760000e-03 	1.87989332e-10 	2.51789415e+04 	1.82073900e+03 
7.39800000e-05 	9.29110000e-03 	-7.78400000e-05	7.99590000e-03 	-7.14519924e-11	2.49878812e+04 	1.79335300e+03 
-6.45100000e-04	-3.98470000e-03	1.18600000e-04 	1.94970000e-03 	6.34866524e-10 	2.47787710e+04 	1.76361400e+03 
3.35700000e-04 	-4.16050000e-03	1.88600000e-05 	1.08566000e-02 	3.51220532e-10 	2.50092865e+04 	1.79641100e+03 
-1.99300000e-04	2.87300000e-04 	-9.93800000e-04	8.40060000e-03 	-8.69864930e-12	2.52729162e+04 	1.83428400e+03 
1.21000000e-04 	6.31610000e-03 	-4.35000000e-04	6.49040000e-03 	-3.22995930e-10	2.51749445e+04 	1.82016400e+03 
-6.65800000e-04	6.24920000e-03 	-3.88400000e-04	2.70590000e-03 	-1.34847455e-10	2.50279612e+04 	1.79908100e+03 
-1.01500000e-04	8.21160000e-03 	-2.46700000e-04	1.18810000e-03 	-7.31185948e-11	2.51702100e+04 	1.81948300e+03 
4.12500000e-05 	8.60380000e-03 	9.90700000e-04 	6.16400000e-03 	-5.13873622e-10	2.49610118e+04 	1.78951800e+03 
4.31300000e-04 	1.08759000e-02 	7.52300000e-05 	-7.60180000e-03	2.93924119e-10 	2.51940686e+04 	1.82291600e+03 
